geo_country,geo_state,geo_place,name,type,county,lon,lat
United States,Missouri,Lake Of The Ozarks,Lake of the Ozarks State Park,park,Camden,-92.61685,38.09809
United States,Tennessee,Tennessee Valley,Middle Valley,populated place,Hamilton,-85.18468,35.1959
United States,Arkansas,Parkdale,Parkdale,populated place,Ashley,-91.54568,33.12151
United States,California,San Francisco Bay,San Francisco,seat of a second-order administrative division,San Francisco,-122.41942,37.77493
United States,Missouri,Kewanee,Kewanee,populated place,New Madrid,-89.57397,36.67117
United States,New Mexico,Carlsbad Caverns,Carlsbad Caverns,park,Eddy,-104.44384,32.17539
United States,Virginia,Blue Ridge Mountains,Blue Ridge Mountains Estates,populated place,Warren,-78.15055,38.85234
United States,Wyoming,Snake River Valley,Little Snake River Valley Elementary School,school,Carbon,-107.65757,41.0358
United States,Mississippi,Mississippi Delta,Clarksdale,seat of a second-order administrative division,Coahoma,-90.57093,34.20011
United States,Mississippi,Mississippi Delta,Clarksdale,seat of a second-order administrative division,Coahoma,-90.57093,34.20011
United States,New Hampshire,Presidential Range,Presidential Range-Dry River Wilderness,reserve,Coos,-71.32207,44.17755
United States,Oregon,Columbia River Gorge,Columbia Gorge Recreation Area,park,Hood River,-121.91452,45.64095
United States,Virginia,Old Rag Mountain,Old Rag Mountain,mountain,Madison,-78.31417,38.55179
United States,Arizona,Theodore Roosevelt Dam,Theodore Roosevelt Dam,dam,Maricopa,-111.16123,33.67171
United States,California,Coachella,Coachella,populated place,Riverside,-116.17389,33.6803
United States,Michigan,Au Sable River,South Branch Au Sable River Area,area,Crawford,-84.48058,44.56863
United States,Montana,Forsythe,Forsyth,seat of a second-order administrative division,Rosebud,-106.67781,46.26638
United States,Ohio,Ohio River,Lorain,populated place,Lorain,-82.18237,41.45282
United States,Texas,Brazos River Valley,Brazos River Valley,valley,Fort Bend,-95.57509,29.37896
United States,Wyoming,Cheyenne,Cheyenne,seat of a first-order administrative division,Laramie,-104.82025,41.13998
United States,Alaska,Fairbanks North Star,Fairbanks,seat of a second-order administrative division,Fourth Jud. Dist.,-147.71639,64.83778
United States,Arizona,Petrified Forest National Park,Petrified Forest National Park,park,Apache,-109.78779,34.98369
United States,California,Coachella Valley,Coachella Valley,valley,Riverside,-116.35918,33.76669
United States,Colorado,Rocky Mountain National Park,Rocky Mountain National Park,park,Larimer,-105.68364,40.34281
United States,Hawaii,Oahu,O‘ahu,island,Honolulu,-157.96667,21.43333
United States,Illinois,Robbs,Robbs,populated place,Pope,-88.69978,37.45894
United States,Missouri,Ozark Mountains,Road Knobs,mountains,Ozark,-92.47016,36.6584
United States,New Hampshire,Lost River,Lost River,stream,Grafton,-71.73453,44.02007
United States,North Carolina,Mebane,Mebane,populated place,Alamance,-79.26696,36.09597
United States,Oregon,White Salmon River,Hood River Bridge,bridge,Hood River,-121.49523,45.71745
United States,Oregon,Yachats River,Yachats River,stream,NA,-124.10818,44.30901
United States,South Dakota,Badlands,Badlands,area,Brule,-99.39621,43.75027
United States,Tennessee,Smoky Mountains,Great Smoky Mountains National Park,park,Sevier,-83.50877,35.60065
United States,Texas,Dalhart,Dalhart,seat of a second-order administrative division,Dallam,-102.51325,36.05948
United States,Virginia,Blue Ridge Parkway,Blue Ridge Parkway,park,Carroll,-80.64257,36.67208
United States,West Virginia,Monongahela National Forest,Monongahela National Forest,park,Randolph,-79.89362,38.55516
United States,Alaska,Aleutians Islands,Fox Islands,islands,NA,-165.97595,53.94073
United States,Arizona,Grand Canyon,Grand Canyon National Park Airport,airport,Coconino,-112.14684,35.95221
United States,Arizona,Salt River Valley,Salt River Valley,valley,Maricopa,-112.31293,33.38115
United States,California,San Fernando,San Fernando,section of populated place,Los Angeles,-118.43897,34.28195
United States,California,San Francisco Area,San Francisco,seat of a second-order administrative division,San Francisco,-122.41942,37.77493
United States,Colorado,Roosevelt National Forest,Roosevelt National Forest,forest reserve,Larimer,-105.50042,40.62972
United States,Connecticut,Wallingford,Wallingford,populated place,New Haven,-72.82316,41.45704
United States,Georgia,Etowah,Canton,seat of a second-order administrative division,Cherokee,-84.49076,34.23676
United States,Georgia,Jefferson Davis Memorial State Park,Jefferson Davis Memorial State Park,park,Irwin,-83.38655,31.66435
United States,Idaho,Holbrook,Holbrook,populated place,Oneida,-112.65387,42.16186
United States,Idaho,Payette National Forest,Payette National Forest,forest reserve,Valley,-115.8783,45.13906
United States,Idaho,Targhee National Forest,Targhee National Forest,forest(s),Teton,-111.33571,43.65657
United States,Louisiana,Louisiana Delta,Mississippi River,stream,NA,-89.25338,29.15106
United States,Massachusetts,Cape Cod Bay,Cape Cod Bay,bay,NA,-70.41614,42.03344
United States,Michigan,Keweenaw Peninsula,Keweenaw Peninsula,cape,Houghton,-88.33345,47.2502
United States,Mississippi,Cross,Corinth,seat of a second-order administrative division,Alcorn,-88.52227,34.93425
United States,Missouri,Union,Joplin,populated place,Jasper,-94.51328,37.08423
United States,Montana,Birney,Birney Day School,populated place,Rosebud,-106.46531,45.4161
United States,Nevada,Pyramid Lake Indian Reservation,Pyramid Lake Paiute Reservation,administrative division,Washoe,-119.53741,40.08061
United States,New Mexico,Gaines,Pete Gaines Canyon,valley,Otero,-105.71054,33.25175
United States,New York,Lake Champlain,Lake Champlain Toll Bridge,bridge,Essex,-73.42373,44.03228
United States,Oklahoma,Oklahoma Panhandle,Neutral Strip (historical),area,Texas,-101.50072,36.7503
United States,Oregon,Cascade Range,Cascade Range,mountains,Hood River,-121.65367,45.46302
United States,Oregon,Columbia River,Historic Columbia River Highway State Trail,park,Hood River,-121.4873,45.70345
United States,Oregon,Rimrock,Rimrock Lake,lake,Marion,-121.82005,44.80982
United States,Oregon,Willamette River,Willamette River,stream,Multnomah,-122.76482,45.65289
United States,Pennsylvania,Pennsylvania Turnpike,Pennsylvania Turnpike Interchange 1,road junction,Monroe,-75.49491,40.90176
United States,South Carolina,Parris Island,Parris Island,island,Beaufort,-80.69233,32.3352
United States,Tennessee,Tennessee River,Stones River National Battlefield,park,Rutherford,-86.43078,35.87609
United States,Texas,Nacogdoches.,Nacogdoches,seat of a second-order administrative division,Nacogdoches,-94.65549,31.60351
United States,Texas,Rio Grande Valley,Rio Grande Valley International Airport,airport,Cameron,-97.65443,26.22869
United States,Virginia,Appalachia,Appalachia,populated place,Wise,-82.78183,36.90676
United States,Virginia,Nicholas,Nicholas,populated place,Fluvanna,-78.46723,37.76598
United States,Virginia,Skyline Drive,Quality Inn Skyline Drive,hotel,Warren,-78.18619,38.9168
United States,Wyoming,Grand Tetons,Teton Range,mountains,Teton,-110.88411,43.75132
