state_name,state_alpha,county,nhgis_join,lon,lat
Maryland,MD,Howard,G2400270,-76.9120495438947,39.252017508964826
Maryland,MD,Kent,G2400290,-76.02525320232606,39.2635002353013
Maryland,MD,Montgomery,G2400310,-77.18832088278815,39.138130780486954
Maryland,MD,Prince Georges,G2400330,-76.85476155743787,38.82128545845552
Maryland,MD,Queen Annes,G2400350,-75.96799093634965,39.08484283072785
Maryland,MD,Somerset,G2400390,-75.72031153876117,38.12681609995242
Maryland,MD,St. Marys,G2400370,-76.61781694575753,38.306566807330995
Maryland,MD,Talbot,G2400410,-76.06734297069193,38.7734296308202
Maryland,MD,Washington,G2400430,-77.80574479519555,39.60038953619787
Maryland,MD,Wicomico,G2400450,-75.63017223063595,38.377581700852765
Maryland,MD,Worcester,G2400470,-75.36431946259339,38.22195435327902
Massachusetts,MA,Barnstable,G2500010,-70.33044551348631,41.70187215672139
Massachusetts,MA,Berkshire,G2500030,-73.20250685284186,42.3713693797935
Massachusetts,MA,Bristol,G2500050,-71.1241459291425,41.805449621104714
Massachusetts,MA,Dukes,G2500070,-70.61817814580432,41.38325876704821
Massachusetts,MA,Essex,G2500090,-70.98142189966543,42.66732766109545
Massachusetts,MA,Franklin,G2500110,-72.59968423595173,42.58459422999812
Massachusetts,MA,Hampden,G2500130,-72.63076891000696,42.135646012386474
Massachusetts,MA,Hampshire,G2500150,-72.62709255080208,42.34018469466146
Massachusetts,MA,Middlesex,G2500170,-71.38662358764874,42.48621051274801
Massachusetts,MA,Nantucket,G2500190,-70.0616786035164,41.29498301347511
Massachusetts,MA,Norfolk,G2500210,-71.23246868206265,42.15039901338661
Massachusetts,MA,Plymouth,G2500230,-70.80987949119351,41.95068764305872
Massachusetts,MA,Suffolk,G2500250,-71.10211813048764,42.30415496322963
Massachusetts,MA,Worcester,G2500270,-71.90460794445943,42.352352198611584
Michigan,MI,Alcona,G2600010,-83.59098763001556,44.684331371989366
Michigan,MI,Alger,G2600030,-86.59970237924688,46.40995655111291
Michigan,MI,Allegan,G2600050,-85.89345788045321,42.59134724058252
Michigan,MI,Alpena,G2600070,-83.62464003511849,45.03421886143564
Michigan,MI,Antrim,G2600090,-85.15661754041314,45.00083876465397
Michigan,MI,Arenac,G2600110,-83.89593926430598,44.06900250370467
Michigan,MI,Baraga,G2600130,-88.36683968403847,46.65949211664177
Michigan,MI,Barry,G2600150,-85.30836062277717,42.5950088176532
Michigan,MI,Bay,G2600170,-83.99538574533354,43.718038113069504
Michigan,MI,Benzie,G2600190,-86.02002336999054,44.63982586083613
Michigan,MI,Berrien,G2600210,-86.41580603577728,41.95423115884762
Michigan,MI,Branch,G2600230,-85.05920084969524,41.91598573548531
Michigan,MI,Calhoun,G2600250,-85.00551329217278,42.24635903264171
Michigan,MI,Cass,G2600270,-85.99398039161247,41.91551362236188
Michigan,MI,Charlevoix,G2600290,-85.04253803929412,45.22392839942287
Michigan,MI,Cheboygan,G2600310,-84.49882881493171,45.44774304996918
Michigan,MI,Chippewa,G2600330,-84.72050388007405,46.33431409578322
Michigan,MI,Clare,G2600350,-84.84808173456003,43.98789355612864
Michigan,MI,Clinton,G2600370,-84.60137821097092,42.943755687856715
Michigan,MI,Crawford,G2600390,-84.61041844459996,44.68345379011236
Michigan,MI,Delta,G2600410,-86.93700685457526,45.91889396115902
Michigan,MI,Dickinson,G2600430,-87.87017151529061,46.0085243671402
Michigan,MI,Eaton,G2600450,-84.83772150150114,42.596016916221885
Michigan,MI,Emmet,G2600470,-84.88682457125611,45.513991717370985
Michigan,MI,Genesee,G2600490,-83.70689696347365,43.02189895488853
Michigan,MI,Gladwin,G2600510,-84.38852333090631,43.99078698584923
Michigan,MI,Gogebic,G2600530,-89.70388600330287,46.414461150972016
Michigan,MI,Grand Traverse,G2600550,-85.56197850317848,44.666409401308556
Michigan,MI,Gratiot,G2600570,-84.60475907068702,43.29257375112267
Michigan,MI,Hillsdale,G2600590,-84.59307777837623,41.88764150749829
Michigan,MI,Houghton,G2600610,-88.68781796097933,46.89570389342498
Michigan,MI,Huron,G2600630,-83.02703880469224,43.835062770758334
Michigan,MI,Ingham,G2600650,-84.37408993937896,42.59714915697787
Michigan,MI,Ionia,G2600670,-85.07441823599189,42.94514893261428
Michigan,MI,Iosco,G2600690,-83.63795038254989,44.35564746737802
Michigan,MI,Iron,G2600710,-88.52950390797764,46.20874456805759
Michigan,MI,Isabella,G2600730,-84.84670984051857,43.640583101418535
Michigan,MI,Jackson,G2600750,-84.42357271170883,42.24825260972942
Michigan,MI,Kalamazoo,G2600770,-85.53032646780807,42.24529399354054
Michigan,MI,Kalkaska,G2600790,-85.08990760017376,44.68461474027825
Michigan,MI,Kent,G2600810,-85.54927058731171,43.03205964796955
Michigan,MI,Keweenaw,G2600830,-88.13381396930714,47.35327953074926
Michigan,MI,Lake,G2600850,-85.80214502043424,43.99019364490507
Michigan,MI,Lapeer,G2600870,-83.22201909876344,43.08591873433997
Michigan,MI,Leelanau,G2600890,-85.79750088349276,44.89665091126757
Michigan,MI,Lenawee,G2600910,-84.06610352408383,41.894843803992146
Michigan,MI,Livingston,G2600930,-83.91198088507377,42.603938724810654
Michigan,MI,Luce,G2600950,-85.54604881101876,46.47551108687276
Michigan,MI,Mackinac,G2600970,-85.13279524951818,46.09236344452983
Michigan,MI,Macomb,G2600990,-82.92969182369289,42.693936227037725
Michigan,MI,Manistee,G2601010,-86.06727626251362,44.33392826490135
Michigan,MI,Marquette,G2601030,-87.63916917534176,46.43130418172698
Michigan,MI,Mason,G2601050,-86.25200806532361,43.996170718646795
Michigan,MI,Mecosta,G2601070,-85.3245257573672,43.640929014056795
Michigan,MI,Menominee,G2601090,-87.56168168226354,45.576170634063324
Michigan,MI,Midland,G2601110,-84.38796173599374,43.64684168591668
Michigan,MI,Missaukee,G2601130,-85.09260749433449,44.337784286720336
Michigan,MI,Monroe,G2601150,-83.53949252904921,41.927600868932785
Michigan,MI,Montcalm,G2601170,-85.15257085960377,43.31106949434301
Michigan,MI,Montmorency,G2601190,-84.1260926333667,45.02803709001042
Michigan,MI,Muskegon,G2601210,-86.15069992874027,43.29055316479116
Michigan,MI,Newaygo,G2601230,-85.80091103381295,43.55418579544732
Michigan,MI,Oakland,G2601250,-83.38559648670743,42.66044520117014
Michigan,MI,Oceana,G2601270,-86.267067585342,43.642146149212664
Michigan,MI,Ogemaw,G2601290,-84.12709982337263,44.334734011969736
Michigan,MI,Ontonagon,G2601310,-89.31047821663635,46.67080383407522
Michigan,MI,Osceola,G2601330,-85.32556442835555,43.98997812236923
Michigan,MI,Oscoda,G2601350,-84.12950116258281,44.68177623189737
Michigan,MI,Otsego,G2601370,-84.60130845014763,45.023077434414596
Michigan,MI,Ottawa,G2601390,-86.00023730959484,42.959464342547406
Michigan,MI,Presque Isle,G2601410,-83.90927347624097,45.34152740579787
Michigan,MI,Roscommon,G2601430,-84.61033644120141,44.33545884442047
Michigan,MI,Saginaw,G2601450,-84.04897653060333,43.339888230848544
Michigan,MI,Sanilac,G2601510,-82.82260341866171,43.42418422602619
Michigan,MI,Schoolcraft,G2601530,-86.20256993257223,46.19328678006628
Michigan,MI,Shiawassee,G2601550,-84.14688382973802,42.95390050297676
Michigan,MI,St. Clair,G2601470,-82.67984188547484,42.947061432243885
Michigan,MI,St. Joseph,G2601490,-85.52799000996067,41.914463272171346
Michigan,MI,Tuscola,G2601570,-83.4161399249103,43.46318354177527
Michigan,MI,Van Buren,G2601590,-86.01935427282866,42.251884371628094
Michigan,MI,Washtenaw,G2601610,-83.83935297143292,42.253906856523045
Michigan,MI,Wayne,G2601630,-83.28802391195215,42.28540021994536
Michigan,MI,Wexford,G2601650,-85.57722558817348,44.33862099964465
Minnesota,MN,Aitkin,G2700010,-93.41583652756643,46.60814909331631
Minnesota,MN,Anoka,G2700030,-93.24741664235621,45.271784152333176
Minnesota,MN,Becker,G2700050,-95.67430544112743,46.93529716767398
Minnesota,MN,Beltrami,G2700070,-94.93865134773499,47.976566899949404
Minnesota,MN,Benton,G2700090,-93.99876833538859,45.69908211434589
Minnesota,MN,Big Stone,G2700110,-96.41400746540305,45.42343108318584
Minnesota,MN,Blue Earth,G2700130,-94.07013584918663,44.033008067962264
Minnesota,MN,Brown,G2700150,-94.73173958257028,44.23922181237456
Minnesota,MN,Carlton,G2700170,-92.67651611785408,46.59216314533672
Minnesota,MN,Carver,G2700190,-93.80772845950385,44.81920256594743
Minnesota,MN,Cass,G2700210,-94.32525228741844,46.95150009137459
Minnesota,MN,Chippewa,G2700230,-95.56458475657983,45.020007376477594
Minnesota,MN,Chisago,G2700250,-92.91807560739123,45.50470712526718
Minnesota,MN,Clay,G2700270,-96.48708145532765,46.89253337169301
Minnesota,MN,Clearwater,G2700290,-95.37791858452529,47.57988278950876
Minnesota,MN,Cook,G2700310,-90.56271444098891,47.89887222410294
Minnesota,MN,Cottonwood,G2700330,-95.18144269561506,44.00710193881028
Minnesota,MN,Crow Wing,G2700350,-94.0708961906063,46.48260870646106
Minnesota,MN,Dakota,G2700370,-93.07039356144041,44.67178756641696
Minnesota,MN,Dodge,G2700390,-92.86220356736835,44.02233106376776
Minnesota,MN,Douglas,G2700410,-95.4531540944065,45.93371761231688
Minnesota,MN,Faribault,G2700430,-93.9478508509444,43.673808063904175
Minnesota,MN,Fillmore,G2700450,-92.08995896134402,43.67397658300299
Minnesota,MN,Freeborn,G2700470,-93.34900954045736,43.67384509714901
Minnesota,MN,Goodhue,G2700490,-92.72201483790737,44.41073743261484
Minnesota,MN,Grant,G2700510,-96.01198791430403,45.9341887473606
Minnesota,MN,Hennepin,G2700530,-93.47669492675291,45.000798583153845
Minnesota,MN,Houston,G2700550,-91.48951105016114,43.66985750594461
Minnesota,MN,Hubbard,G2700570,-94.91827600736411,47.109171193665574
Minnesota,MN,Isanti,G2700590,-93.2948577771042,45.56182145451163
Minnesota,MN,Itasca,G2700610,-93.63543915163159,47.5082325081756
Minnesota,MN,Jackson,G2700630,-95.15395101234259,43.674015267600915
Minnesota,MN,Kanabec,G2700650,-93.29293025173062,45.94541034934426
Minnesota,MN,Kandiyohi,G2700670,-95.00420371795724,45.152196877151944
Minnesota,MN,Kittson,G2700690,-96.77399610270864,48.77645422748613
Minnesota,MN,Koochiching,G2700710,-93.77979086593112,48.242856434983175
Minnesota,MN,Lac Qui Parle,G2700730,-96.17614272042606,44.99573446048457
Minnesota,MN,Lake,G2700750,-91.44522138254926,47.649641195254794
Minnesota,MN,Lake Of The Woods,G2700770,-94.90228452382098,48.77061210063965
Minnesota,MN,Le Sueur,G2700790,-93.72813543209337,44.36979473552606
Minnesota,MN,Lincoln,G2700810,-96.2690667308342,44.4123163496526
Minnesota,MN,Lyon,G2700830,-95.84052272748346,44.413749454834935
Minnesota,MN,Mahnomen,G2700870,-95.8093360839449,47.32552954767573
Minnesota,MN,Marshall,G2700890,-96.37616411629907,48.35852447925763
Minnesota,MN,Martin,G2700910,-94.5509160005466,43.674218600851205
Minnesota,MN,Mcleod,G2700850,-94.27313579865546,44.82359998602324
Minnesota,MN,Meeker,G2700930,-94.52753823107122,45.11948876907885
Minnesota,MN,Mille Lacs,G2700950,-93.62912470742306,45.93677356218876
Minnesota,MN,Morrison,G2700970,-94.26582471312688,46.01057642312137
Minnesota,MN,Mower,G2700990,-92.7512202396327,43.67283446141789
Minnesota,MN,Murray,G2701010,-95.76324863281583,44.022250539674594
Minnesota,MN,Nicollet,G2701030,-94.25230756866306,44.35115839205018
Minnesota,MN,Nobles,G2701050,-95.7532861040949,43.674403354844664
Minnesota,MN,Norman,G2701070,-96.45323590719255,47.32557369503664
Minnesota,MN,Olmsted,G2701090,-92.3979684165861,44.00672692709305
Minnesota,MN,Otter Tail,G2701110,-95.70696596934118,46.409081267147556
Minnesota,MN,Pennington,G2701130,-96.02886549840858,48.06051744448395
Minnesota,MN,Pine,G2701150,-92.74299651174046,46.11786305478246
Minnesota,MN,Pipestone,G2701170,-96.25865568605803,44.02309221050767
Minnesota,MN,Polk,G2701190,-96.39710653078849,47.77371479603497
Minnesota,MN,Pope,G2701210,-95.44671520756653,45.58609553536767
Minnesota,MN,Ramsey,G2701230,-93.10986260865744,45.01592482078458
Minnesota,MN,Red Lake,G2701250,-96.10909632884629,47.86568978806564
Minnesota,MN,Redwood,G2701270,-95.25399864138937,44.402569867204086
Minnesota,MN,Renville,G2701290,-94.94934789269296,44.72622912311986
Minnesota,MN,Rice,G2701310,-93.29663048432226,44.35407368268582
Minnesota,MN,Rock,G2701330,-96.2528869655732,43.674951688359414
Minnesota,MN,Roseau,G2701350,-95.80772750923325,48.775074852413255
Minnesota,MN,Scott,G2701390,-93.53147505983355,44.64910549256383
Minnesota,MN,Sherburne,G2701410,-93.76728164418077,45.444790961866865
Minnesota,MN,Sibley,G2701430,-94.23556408433234,44.577477121579776
Minnesota,MN,St. Louis,G2701370,-92.46862131503778,47.6025157246947
Minnesota,MN,Stearns,G2701450,-94.61940672972483,45.55296757417504
Minnesota,MN,Steele,G2701470,-93.22628492681405,44.022314525621084
Minnesota,MN,Stevens,G2701490,-96.0015151855391,45.58640347693887
Minnesota,MN,Swift,G2701510,-95.67868364916976,45.28271567903076
Minnesota,MN,Todd,G2701530,-94.89618156095925,46.07074173917851
Minnesota,MN,Traverse,G2701550,-96.47260289682939,45.772611409464176
Minnesota,MN,Wabasha,G2701570,-92.23143921008516,44.28622409634832
Minnesota,MN,Wadena,G2701590,-94.970723419185,46.58613860654159
Minnesota,MN,Waseca,G2701610,-93.58737414316836,44.02204737210811
Minnesota,MN,Washington,G2701630,-92.88712619429964,45.03768333942747
Minnesota,MN,Watonwan,G2701650,-94.61416845458085,43.97810436421714
Minnesota,MN,Wilkin,G2701670,-96.46861836087676,46.354136106574195
Minnesota,MN,Winona,G2701690,-91.7813589288616,43.98628581608533
Minnesota,MN,Wright,G2701710,-93.9653777450849,45.1815293494406
Minnesota,MN,Yellow Medicine,G2701730,-95.87165492656482,44.71750921243407
Mississippi,MS,Adams,G2800010,-91.35340399105529,31.47898694204947
Mississippi,MS,Alcorn,G2800030,-88.58380792376651,34.8803200001169
Mississippi,MS,Amite,G2800050,-90.80430501741634,31.174244155758878
Mississippi,MS,Attala,G2800070,-89.58332667896966,33.07689066585511
Mississippi,MS,Benton,G2800090,-89.18314006791488,34.81086822951298
Mississippi,MS,Bolivar,G2800110,-90.87963867373516,33.79335272233189
Mississippi,MS,Calhoun,G2800130,-89.34456565788516,33.93809989193922
Mississippi,MS,Carroll,G2800150,-89.9157516626744,33.44730590040879
Mississippi,MS,Chickasaw,G2800170,-88.95383150876893,33.91487276517309
Mississippi,MS,Choctaw,G2800190,-89.247547699694735,33.34907141310078
Mississippi,MS,Claiborne,G2800210,-90.91093704608593,31.981675857706303
Mississippi,MS,Clarke,G2800230,-88.68927889881756,32.04143580966439
Mississippi,MS,Clay,G2800250,-88.77889628920374,33.64755554206187
Mississippi,MS,Coahoma,G2800270,-90.59716047582857,34.23143254478314
Mississippi,MS,Copiah,G2800290,-90.44835676424469,31.87059723617413
Mississippi,MS,Covington,G2800310,-89.553494635241,31.63155236778337
Mississippi,MS,De Soto,G2800330,-89.99485259514307,34.87419417485039
Mississippi,MS,Forrest,G2800350,-89.25485967136945,31.185645400441818
Mississippi,MS,Franklin,G2800370,-90.89763961403038,31.47732882468635
Mississippi,MS,George,G2800390,-88.644230855834,30.862406964309226
Mississippi,MS,Greene,G2800410,-88.63923380384483,31.214242289053914
Mississippi,MS,Grenada,G2800430,-89.79946848796929,33.77297423582654
Mississippi,MS,Hancock,G2800450,-89.49047057745938,30.42154177855519
Mississippi,MS,Harrison,G2800470,-89.121713162629,30.513762551420687
Mississippi,MS,Hinds,G2800490,-90.44198900082768,32.26754087979709
Mississippi,MS,Holmes,G2800510,-90.09790720853525,33.126377062236806
Mississippi,MS,Humphreys,G2800530,-90.53252083540534,33.12721319394879
Mississippi,MS,Issaquena,G2800550,-90.97885026881971,32.737978492124896
Mississippi,MS,Itawamba,G2800570,-88.36093358714298,34.279891625155685
Mississippi,MS,Jackson,G2800590,-88.63425000571233,30.54856136799788
Mississippi,MS,Jasper,G2800610,-89.1188172049401,32.01911282048454
Mississippi,MS,Jefferson,G2800630,-91.03049637164386,31.73368883535006
Mississippi,MS,Jefferson Davis,G2800650,-89.82738086287752,31.56959989055974
Mississippi,MS,Jones,G2800670,-89.16884955674716,31.6226320156847
Mississippi,MS,Kemper,G2800690,-88.64100728232738,32.754603020493455
Mississippi,MS,Lafayette,G2800710,-89.48703982835892,34.35381164044578
Mississippi,MS,Lamar,G2800730,-89.50761259206564,31.209936770378103
Mississippi,MS,Lauderdale,G2800750,-88.66255036810048,32.40431207909433
Mississippi,MS,Lawrence,G2800770,-90.10842293371557,31.550841671386536
Mississippi,MS,Leake,G2800790,-89.51934407043004,32.742677966691765
Mississippi,MS,Lee,G2800810,-88.6780189717419,34.28628870545136
Mississippi,MS,Leflore,G2800830,-90.2969937024915,33.55075980224448
Mississippi,MS,Lincoln,G2800850,-90.45385124056217,31.533084504041344
Mississippi,MS,Lowndes,G2800870,-88.44431356256796,33.4725941056839
Mississippi,MS,Madison,G2800890,-90.0304392286445,32.63342116831677
Mississippi,MS,Marion,G2800910,-89.81967810244862,31.229271388461864
Mississippi,MS,Marshall,G2800930,-89.50383308847843,34.76198981398767
Mississippi,MS,Monroe,G2800950,-88.47965054593723,33.892268758673886
Mississippi,MS,Montgomery,G2800970,-89.61726957404568,33.49348184087778
Mississippi,MS,Neshoba,G2800990,-89.11713296610203,32.75310639059633
Mississippi,MS,Newton,G2801010,-89.11876300730431,32.40019082744271
Mississippi,MS,Noxubee,G2801030,-88.56966796121604,33.110110022955965
Mississippi,MS,Oktibbeha,G2801050,-88.87904186961732,33.42470257481596
Mississippi,MS,Panola,G2801070,-89.95050699445004,34.364479169626186
Mississippi,MS,Pearl River,G2801090,-89.58387713723498,30.774509744791263
Mississippi,MS,Perry,G2801110,-88.9925332469553,31.172060448432063
Mississippi,MS,Pike,G2801130,-90.40399986997141,31.17496497659673
Mississippi,MS,Pontotoc,G2801150,-89.03723553843075,34.222891061418025
Mississippi,MS,Prentiss,G2801170,-88.5196096432191,34.618281381010256
Mississippi,MS,Quitman,G2801190,-90.28780603535202,34.25234171854876
Mississippi,MS,Rankin,G2801210,-89.94817346584824,32.25980693568377
Mississippi,MS,Scott,G2801230,-89.53752067007366,32.40637530293414
Mississippi,MS,Sharkey,G2801250,-90.81039992902804,32.88184312267805
Mississippi,MS,Simpson,G2801270,-89.91772722101827,31.91189164790499
Mississippi,MS,Smith,G2801290,-89.50662658321626,32.01785504468203
Mississippi,MS,Stone,G2801310,-89.11674981897053,30.79061555404374
Mississippi,MS,Sunflower,G2801330,-90.58320478269786,33.609436052499
Mississippi,MS,Tallahatchie,G2801350,-90.17382847277312,33.95236820692339
Mississippi,MS,Tate,G2801370,-89.93752230901823,34.64982190233039
Mississippi,MS,Tippah,G2801390,-88.90688234208389,34.770000473288285
Mississippi,MS,Tishomingo,G2801410,-88.23817829941312,34.74292232474651
Mississippi,MS,Tunica,G2801430,-90.37117786672147,34.651779769324385
Mississippi,MS,Union,G2801450,-88.99969573618498,34.48755561814692
Mississippi,MS,Walthall,G2801470,-90.10850831008865,31.151022385219033
Mississippi,MS,Warren,G2801490,-90.84350041611322,32.36691211162898
Mississippi,MS,Washington,G2801510,-90.94056389350966,33.287207060130804
Mississippi,MS,Wayne,G2801530,-88.69591652065212,31.64099943940454
Mississippi,MS,Webster,G2801550,-89.28586935694399,33.611650435887164
Mississippi,MS,Wilkinson,G2801570,-91.31027279554434,31.16047101145875
Mississippi,MS,Winston,G2801590,-89.03715200122916,33.088087326141455
Mississippi,MS,Yalobusha,G2801610,-89.71231349737553,34.02825268464498
Mississippi,MS,Yazoo,G2801630,-90.399697490248,32.778195185268686
Missouri,MO,Adair,G2900010,-92.60079887142929,40.19053984876151
Missouri,MO,Andrew,G2900030,-94.80346737849761,39.98243105103537
Missouri,MO,Atchison,G2900050,-95.43209280966326,40.43000541071849
Missouri,MO,Audrain,G2900070,-91.84274449974508,39.21620304971026
Missouri,MO,Barry,G2900090,-93.83445475197504,36.710098679314406
Missouri,MO,Barton,G2900110,-94.34717479834949,37.502407271457244
Missouri,MO,Bates,G2900130,-94.33960199677243,38.25422675510081
Missouri,MO,Benton,G2900150,-93.29029952045848,38.29928656739493
Missouri,MO,Bollinger,G2900170,-90.02833000328538,37.3216686993214
Missouri,MO,Boone,G2900190,-92.31290739003072,38.99567240715258
Missouri,MO,Buchanan,G2900210,-94.80658407487171,39.659734762581465
