state_name,state_alpha,place,lon,lat
Alabama,AL,Ridgeville,-86.10285635698233,34.05693151892316
Alabama,AL,River Falls,-86.54121331168251,31.352436150409833
Alabama,AL,Riverside,-86.20420576380886,33.617091726799494
Alabama,AL,Riverview,-87.07089985215086,31.05868872831306
Alabama,AL,Roanoke,-85.36942754382714,33.145301646483595
Alabama,AL,Robertsdale,-87.70228274106297,30.553361380040226
Alabama,AL,Rock Creek,-87.08122200618025,33.47720878107439
Alabama,AL,Rock Mills,-85.28614469287668,33.15627042312131
Alabama,AL,Rockford,-86.21501159152116,32.88955027561253
Alabama,AL,Rockville,-87.84421932184215,31.405858694685904
Alabama,AL,Rogersville,-87.28210230459659,34.825098826744735
Alabama,AL,Rosa,-86.50369748100086,33.98850521369258
Alabama,AL,Russellville,-87.72850492393114,34.50613052529704
Alabama,AL,Rutledge,-86.30199458262267,31.72401749597809
Alabama,AL,Saks,-85.85377921278119,33.71186560318517
Alabama,AL,Samson,-86.04622449144675,31.112358963918698
Alabama,AL,Sand Rock,-85.77122703515633,34.23080190060143
Alabama,AL,Sanford,-86.39754710362406,31.300641483767834
Alabama,AL,Saraland,-88.10035619452341,30.847798315941255
Alabama,AL,Sardis City,-86.11249620242097,34.174925842099526
Alabama,AL,Satsuma,-88.06316279162519,30.85773929975274
Alabama,AL,Scottsboro,-86.04922676969362,34.64348214956186
Alabama,AL,Section,-85.98490208659688,34.58163188890962
Alabama,AL,Selma,-87.03361413389159,32.416579930894464
Alabama,AL,Selmont-West Selmont,-87.00743888190463,32.37841210327567
Alabama,AL,Semmes,-88.23513802592875,30.794219476974803
Alabama,AL,Sheffield,-87.69768885072588,34.75702292638767
Alabama,AL,Shelby,-86.58248445750516,33.10683657871767
Alabama,AL,Shiloh,-85.87508909770318,34.460773741533465
Alabama,AL,Shoal Creek,-86.60713102637553,33.43277598187585
Alabama,AL,Shorter,-85.93504239429411,32.40740411883976
Alabama,AL,Silas,-88.32583730820024,31.767790981657445
Alabama,AL,Silverhill,-87.750473737181,30.545531845550315
Alabama,AL,Sims Chapel,-88.14354366331305,31.23650998736306
Alabama,AL,Sipsey,-87.08341081524226,33.82253731492177
Alabama,AL,Skyline,-86.12286160887052,34.79865774274059
Alabama,AL,Slocomb,-85.59541786576374,31.11032030237375
Alabama,AL,Smiths Station,-85.1007738316403,32.527457948726635
Alabama,AL,Smoke Rise,-86.82403909829885,33.87891010202169
Alabama,AL,Snead,-86.39009879641621,34.116175442061696
Alabama,AL,Somerville,-86.79638627721855,34.46925365443719
Alabama,AL,South Vinemont,-86.86420620846903,34.2348331125719
Alabama,AL,Southside,-86.02427818673479,33.90173644434503
Alabama,AL,Spanish Fort,-87.8304283263053,30.74776071793097
Alabama,AL,Spring Garden,-85.55575503753361,33.972984765154585
Alabama,AL,Springville,-86.47537566788372,33.76450454210461
Alabama,AL,Spruce Pine,-87.72944215166342,34.392751568220646
Alabama,AL,St. Florian,-87.62237133724138,34.871432174491645
Alabama,AL,St. Stephens,-88.05552388060133,31.547366196954055
Alabama,AL,Standing Rock,-85.24493297690856,33.08626566806695
Alabama,AL,Stapleton,-87.79427254694367,30.73943299530481
Alabama,AL,Steele,-86.2004170153264,33.936967626055015
Alabama,AL,Sterrett,-86.4645496211095,33.44903818775626
Alabama,AL,Stevenson,-85.84369801233092,34.84865505611154
Alabama,AL,Stewartville,-86.26576479573588,33.07252878392683
Alabama,AL,Stockton,-87.86000385387898,30.99459342952079
Alabama,AL,Sulligent,-88.12663115924418,33.89118037606982
Alabama,AL,Sumiton,-87.04829709109988,33.75027322763539
Alabama,AL,Summerdale,-87.6967454403531,30.478810912820762
Alabama,AL,Susan Moore,-86.42338301365169,34.07988858494277
Alabama,AL,Sweet Water,-87.86189243316899,32.104618466421265
Alabama,AL,Sylacauga,-86.26380379218804,33.17189733575309
Alabama,AL,Sylvan Springs,-87.03119546715648,33.528651201891975
Alabama,AL,Sylvania,-85.81172239262719,34.565842989265505
Alabama,AL,Talladega,-86.0976110955738,33.432888366797634
Alabama,AL,Talladega Springs,-86.44205041087828,33.119110233207046
Alabama,AL,Tallassee,-85.89022769289018,32.53140667815836
Alabama,AL,Tarrant,-86.76839335845776,33.594459676934534
Alabama,AL,Taylor,-85.46973975604504,31.165838513732762
Alabama,AL,Theodore,-88.18843476568767,30.54082834078898
Alabama,AL,Thomaston,-87.62369975038064,32.26828745433625
Alabama,AL,Thomasville,-87.74186005022999,31.91107989184209
Alabama,AL,Thorsby,-86.7203010302492,32.91697960624748
Alabama,AL,Tibbie,-88.24706784480132,31.362819940734227
Alabama,AL,Tidmore Bend,-85.92540725707629,34.03244779968669
Alabama,AL,Tillmans Corner,-88.21282124150639,30.581844004181576
Alabama,AL,Town Creek,-87.4063347693893,34.671787564581656
Alabama,AL,Toxey,-88.30912200847185,31.910718216350496
Alabama,AL,Trafford,-86.74569102551133,33.81757427123272
Alabama,AL,Triana,-86.74151649437275,34.590326531526664
Alabama,AL,Trinity,-87.08198151132024,34.6015129932412
Alabama,AL,Troy,-85.96646260108737,31.802117426858796
Alabama,AL,Trussville,-86.58238474091897,33.63953295048044
Alabama,AL,Tuscaloosa,-87.52178614966438,33.235503017309156
Alabama,AL,Tuscumbia,-87.70353231356762,34.720357975080745
Alabama,AL,Tuskegee,-85.7139158387052,32.43951778313165
Alabama,AL,Twin,-87.85124954899857,34.00931300497223
Alabama,AL,Underwood-Petersville,-87.69755304845177,34.877023703644554
Alabama,AL,Union,-87.90459889145511,32.999341117472355
Alabama,AL,Union Grove,-86.4482620784598,34.40252466609591
Alabama,AL,Union Springs,-85.71412017873246,32.139530235460136
Alabama,AL,Uniontown,-87.49581510822718,32.448980515915295
Alabama,AL,Uriah,-87.49924324866943,31.307331136327456
Alabama,AL,Valley,-85.18022349545242,32.809498013998066
Alabama,AL,Valley Grande,-87.03052588541179,32.486181958065806
Alabama,AL,Valley Head,-85.62135449528574,34.5575222862837
Alabama,AL,Vance,-87.23274191738646,33.17239221024433
Alabama,AL,Vandiver,-86.52506328854396,33.460068936884674
Alabama,AL,Vernon,-88.11431342901429,33.75883274799078
Alabama,AL,Vestavia Hills,-86.78478254517661,33.43257478512259
Alabama,AL,Vina,-88.06018076395914,34.37566113801316
Alabama,AL,Vincent,-86.40860776236256,33.384829891218644
Alabama,AL,Vinegar Bend,-88.37122871399424,31.25941895817343
Alabama,AL,Vredenburgh,-87.31776912207857,31.823684408816543
Alabama,AL,Wadley,-85.56833081864166,33.12390715984609
Alabama,AL,Waldo,-86.03600623814975,33.38919466427083
Alabama,AL,Walnut Grove,-86.28634570890179,34.06412585631755
Alabama,AL,Warrior,-86.81696306180802,33.814816434780205
Alabama,AL,Waterloo,-88.06543380361745,34.917313126953964
Alabama,AL,Waverly,-85.5761147056759,32.73328861908362
Alabama,AL,Weaver,-85.81138767405929,33.76035552932754
Alabama,AL,Webb,-85.28961600677174,31.257228347024405
Alabama,AL,Wedowee,-85.48639183657694,33.30772085840822
Alabama,AL,Weogufka,-86.31691342566552,33.026741015574046
Alabama,AL,West Blocton,-87.12532693544595,33.118572013492674
Alabama,AL,West End-Cobb Town,-85.87415282143864,33.65261823120376
Alabama,AL,West Jefferson,-87.0647242927131,33.647704285331585
Alabama,AL,West Point,-86.96255127250936,34.2400721452415
Alabama,AL,Westover,-86.53462043384522,33.36847288327467
Alabama,AL,Wetumpka,-86.20444324493214,32.540730167383515
Alabama,AL,Whatley,-87.71082540548733,31.646320597893233
Alabama,AL,White Hall,-86.71484609778743,32.299258519874336
Alabama,AL,White Plains,-85.68796586029876,33.76031880044753
Alabama,AL,Whitesboro,-86.05722644817938,34.16823469776359
Alabama,AL,Wilsonville,-86.48876304522298,33.23415899594723
Alabama,AL,Wilton,-86.8798758227764,33.08133999283021
Alabama,AL,Winfield,-87.79923192018539,33.92622383577055
Alabama,AL,Woodland,-85.39745045295028,33.375614808402844
Alabama,AL,Woodstock,-87.15335982556512,33.20970427367754
Alabama,AL,Woodville,-86.27919718169579,34.62557710733674
Alabama,AL,Yellow Bluff,-87.48076515023769,31.962155211981553
Alabama,AL,York,-88.29378721190022,32.49975640285574
Alaska,AK,Adak,-176.62949359283272,51.88150016352261
Alaska,AK,Akhiok,-154.21512711371616,56.9450102064727
Alaska,AK,Akiachak,-161.40199587998018,60.9208735440048
Alaska,AK,Akiak,-161.21222743058897,60.906141544406886
Alaska,AK,Akutan,-165.8369204065883,54.1482620941123
Alaska,AK,Alakanuk,-164.6305423219264,62.69017598984175
Alaska,AK,Alatna,-152.8385031298326,66.56378636532223
Alaska,AK,Alcan Border,-141.13213688202887,62.67273777005025
Alaska,AK,Aleknagik,-158.68955154339184,59.294596563974274
Alaska,AK,Aleneva,-152.90913881627426,58.05904841525078
Alaska,AK,Allakaket,-152.6269811544729,66.55055373498291
Alaska,AK,Ambler,-157.87247824456557,67.0897052218966
Alaska,AK,Anaktuvuk Pass,-151.71615592396188,68.1499910961236
Alaska,AK,Anchor Point,-151.70521032932464,59.77028689247219
Alaska,AK,Anchorage,-149.10498213856033,61.150825742803775
Alaska,AK,Anderson,-149.1561984386371,64.30739210465397
Alaska,AK,Angoon,-134.49780290194508,57.45503850365589
Alaska,AK,Aniak,-159.54505622416463,61.58171170138176
Alaska,AK,Anvik,-160.21397371952034,62.65411452450892
Alaska,AK,Arctic Village,-145.49568543796468,68.14208658760948
Alaska,AK,Atka,-174.2007293434495,52.222344401195585
Alaska,AK,Atmautluak,-162.2857885692034,60.86222349995115
Alaska,AK,Atqasuk,-157.38350393094854,70.48100917837165
Alaska,AK,Attu Station,173.1230021675258,52.89546490162941
Alaska,AK,Badger,-147.3876918262952,64.80061482226508
Alaska,AK,Bear Creek,-149.35243208858856,60.207071180099035
Alaska,AK,Beaver,-147.3218501309934,66.38302440815562
Alaska,AK,Beluga,-151.16367668641024,61.186850109958634
Alaska,AK,Bethel,-161.79167168177173,60.792788199415895
Alaska,AK,Bettles,-151.53694421568653,66.90842454315509
Alaska,AK,Big Delta,-145.7452935411302,64.14861390697772
Alaska,AK,Big Lake,-149.97203854189863,61.526038249637786
Alaska,AK,Birch Creek,-145.8698472983183,66.26857655383012
Alaska,AK,Brevig Mission,-166.49529833633642,65.34126010094313
Alaska,AK,Buckland,-161.13409002604456,65.97844483808649
Alaska,AK,Buffalo Soapstone,-149.10947268668647,61.707279820561695
Alaska,AK,Butte,-149.00352020939974,61.55390048353334
Alaska,AK,Cantwell,-148.8158129138907,63.379015076307276
Alaska,AK,Central,-144.64092795700952,65.5213026546349
Alaska,AK,Chalkyitsik,-143.78220614538307,66.64678645136466
Alaska,AK,Chase,-149.93705583856743,62.46236584977228
Alaska,AK,Chefornak,-164.25495434572656,60.15504285411592
Alaska,AK,Chena Ridge,-148.03572735636257,64.79408791387316
Alaska,AK,Chenega,-148.01939613163108,60.075699840380125
Alaska,AK,Chevak,-165.59426001191906,61.52951786442793
Alaska,AK,Chickaloon,-148.41032438394083,61.80397401283041
Alaska,AK,Chicken,-141.8283286711331,64.08775477950809
Alaska,AK,Chignik,-158.41315497929986,56.30032322939662
Alaska,AK,Chignik Lagoon,-158.50039371449893,56.304146461037675
Alaska,AK,Chignik Lake,-158.80486225448195,56.26309903429672
Alaska,AK,Chiniak,-152.2742977787749,57.57749237606833
Alaska,AK,Chisana,-142.0340279399338,62.09457669280905
Alaska,AK,Chistochina,-144.81354555177253,62.59213630231937
Alaska,AK,Chitina,-144.29910497174814,61.527612315834396
Alaska,AK,Chuathbaluk,-159.24891314338961,61.574579156542
Alaska,AK,Circle,-144.1813017145977,65.79360955882366
Alaska,AK,Clam Gulch,-151.39393664538187,60.20005661694508
Alaska,AK,Clark's Point,-158.52764800369334,58.832857804587775
Alaska,AK,Coffman Cove,-132.83953591237082,56.005651710196226
Alaska,AK,Cohoe,-151.2843064153509,60.26806157137701
Alaska,AK,Cold Bay,-162.74728528872663,55.212135837350026
Alaska,AK,Coldfoot,-150.10792266041855,67.24746356575959
Alaska,AK,College,-147.8216514763091,64.86938990669005
Alaska,AK,Cooper Landing,-149.8409717824826,60.494522626572405
Alaska,AK,Copper Center,-145.35435945223767,61.98453019409196
Alaska,AK,Cordova,-145.60909690030667,60.53479503351095
Alaska,AK,Covenant Life,-136.0947832395054,59.399813242397954
Alaska,AK,Craig,-133.11649714379107,55.491342108962186
Alaska,AK,Crooked Creek,-158.1082139943481,61.843905201338146
Alaska,AK,Crown Point,-149.35293802647047,60.42670601396121
Alaska,AK,Deering,-162.74367964208602,66.07225569225191
Alaska,AK,Delta Junction,-145.70579393141003,64.06036805882327
Alaska,AK,Deltana,-145.21579421651265,63.8723525147378
Alaska,AK,Denali Park,-148.7106920255281,63.59087030883916
Alaska,AK,Diamond Ridge,-151.55448941690983,59.70235764896782
Alaska,AK,Dillingham,-158.5378506900038,59.05502779183958
Alaska,AK,Diomede,-168.92189320620292,65.75363491874812
Alaska,AK,Dot Lake,-144.1815182906169,63.574911187762275
Alaska,AK,Dot Lake Village,-144.01604530854397,63.66224422322909
Alaska,AK,Dry Creek,-144.63641859480097,63.62550922270469
Alaska,AK,Eagle,-141.19787974276306,64.78129292996157
Alaska,AK,Eagle Village,-141.1138494875368,64.74340244521706
Alaska,AK,Edna Bay,-133.66622177134698,55.96401711895399
Alaska,AK,Eek,-162.0331080452975,60.21644382458712
Alaska,AK,Egegik,-157.40363552318865,58.218133278585114
Alaska,AK,Eielson AFB,-147.06052235591793,64.67409616167872
Alaska,AK,Ekwok,-157.48606426691435,59.34618550735464
Alaska,AK,Elfin Cove,-136.31285487124174,58.191232088535806
Alaska,AK,Elim,-162.27620018813244,64.61840280516866
Alaska,AK,Emmonak,-164.51571921328554,62.77615852891171
Alaska,AK,Ester,-148.09164260889008,64.86458646409395
Alaska,AK,Eureka Roadhouse,-147.15228926814737,61.964762662990864
Alaska,AK,Evansville,-151.4202557181605,66.92054820183532
Alaska,AK,Excursion Inlet,-135.37301540953194,58.435495524491444
Alaska,AK,Fairbanks,-147.65337755185956,64.83527880284859
Alaska,AK,False Pass,-163.39955154602808,54.84323015866781
Alaska,AK,Farm Loop,-149.14710268910852,61.639367317431606
Alaska,AK,Farmers Loop,-147.69570185055372,64.90608780509174
Alaska,AK,Ferry,-148.92051186185688,64.04961001147707
Alaska,AK,Fishhook,-149.2656747442515,61.71098382108932
Alaska,AK,Flat,-158.0404835153934,62.44145959795869
Alaska,AK,Fort Greely,-145.71484948116225,63.96783984300671
Alaska,AK,Fort Yukon,-145.24148353482022,66.58063988780404
Alaska,AK,Four Mile Road,-149.12219581053887,64.60453065254681
Alaska,AK,Fox,-147.6089819543435,64.97486690397234
Alaska,AK,Fox River,-150.99838481555813,59.87225027647972
Alaska,AK,Fritz Creek,-151.2884473347555,59.74696077707585
Alaska,AK,Funny River,-150.78077630254217,60.48726964129535
Alaska,AK,Gakona,-145.26565208320653,62.36085822976527
Alaska,AK,Galena,-156.86350503927946,64.73808253198517
Alaska,AK,Gambell,-171.6881074516835,63.75375336191815
Alaska,AK,Game Creek,-135.50797961810537,58.05534677887883
Alaska,AK,Gateway,-149.23887448971115,61.573744960366305
Alaska,AK,Glacier View,-147.77639564399504,61.851095141632264
Alaska,AK,Glennallen,-145.76929273332988,62.127773709537855
Alaska,AK,Goldstream,-148.00830186694736,64.9339143747871
Alaska,AK,Golovin,-162.99890965176849,64.56396601322774
Alaska,AK,Goodnews Bay,-161.5754207445532,59.12714922967648
Alaska,AK,Grayling,-160.10782092582335,62.899776602451105
Alaska,AK,Gulkana,-145.44485591446866,62.21523823770493
Alaska,AK,Gustavus,-135.7492270715102,58.427484900007016
Alaska,AK,Haines,-135.45493047472328,59.24168531788899
Alaska,AK,Halibut Cove,-151.22959042699213,59.5744270827504
Alaska,AK,Happy Valley,-151.60723048247795,59.91365295531685
Alaska,AK,Harding-Birch Lakes,-146.59992635304724,64.37112674064232
Alaska,AK,Healy,-149.015168068605,63.94542344797807
Alaska,AK,Healy Lake,-144.6330273274528,64.02807807302011
Alaska,AK,Hobart Bay,-133.32304740576268,57.4212496659029
Alaska,AK,Hollis,-132.70226780829466,55.51134168228677
Alaska,AK,Holy Cross,-159.81980277972352,62.186794583696965
Alaska,AK,Homer,-151.52554714667465,59.65302112199971
Alaska,AK,Hoonah,-135.42464410980037,58.111750200614665
Alaska,AK,Hooper Bay,-166.11462045552807,61.52616829239704
Alaska,AK,Hope,-149.63516522719863,60.892459655777934
Alaska,AK,Houston,-149.80034524490003,61.61585588432471
Alaska,AK,Hughes,-154.23759549926785,66.04520471352659
Alaska,AK,Huslia,-156.33856047139636,65.70019547323172
Alaska,AK,Hydaburg,-132.82081070325575,55.20607690185019
Alaska,AK,Hyder,-130.03828491329529,55.98155965135158
Alaska,AK,Igiugig,-155.8737896317162,59.305628333116445
Alaska,AK,Iliamna,-154.8698448295643,59.795732244502084
Alaska,AK,Ivanof Bay,-159.49334747603265,55.918282225863
Alaska,AK,Juneau,-134.15391420470542,58.46759865349575
Alaska,AK,Kachemak,-151.43639281494407,59.674456933220704
Alaska,AK,Kake,-133.91451073487985,56.972709855437685
Alaska,AK,Kaktovik,-143.62621220846034,70.12303411119383
Alaska,AK,Kalifornsky,-151.1971967367029,60.44168180196462
Alaska,AK,Kaltag,-158.7435594201939,64.3222864276297
Alaska,AK,Karluk,-154.32553594738835,57.584490786500226
Alaska,AK,Kasaan,-132.41366106593944,55.55725421802066
Alaska,AK,Kasigluk,-162.52724722555516,60.8784773745117
Alaska,AK,Kasilof,-151.22926284538113,60.331021306885845
Alaska,AK,Kenai,-151.19846037527955,60.56189374446573
Alaska,AK,Kenny Lake,-144.86617967722884,61.664364428858136
Alaska,AK,Ketchikan,-131.66982323340895,55.35563558963579
Alaska,AK,Kiana,-160.43442024942217,66.97255564693624
Alaska,AK,King Cove,-162.2978424363031,55.08581721228569
Alaska,AK,King Salmon,-156.50612950109428,58.75303492717925
Alaska,AK,Kipnuk,-164.06155839672422,59.93729269499958
Alaska,AK,Kivalina,-164.52116196621,67.73297526486142
Alaska,AK,Klawock,-133.0868263670075,55.55561369186593
Alaska,AK,Klukwan,-135.8886021042233,59.39874467070323
Alaska,AK,Knik River,-148.91554986823428,61.46061343440268
Alaska,AK,Knik-Fairview,-149.65346532019205,61.4963528863445
Alaska,AK,Kobuk,-156.89386208435388,66.9310322649213
Alaska,AK,Kodiak,-152.40595928551025,57.79335928449808
Alaska,AK,Kodiak Station,-152.54426801399117,57.74508937643349
Alaska,AK,Kokhanok,-154.74563262626094,59.415845510098485
Alaska,AK,Koliganek,-157.22584007393203,59.697094045712966
Alaska,AK,Kongiganak,-162.8830980603811,59.95798558060977
Alaska,AK,Kotlik,-163.55299712974463,63.030471992936086
Alaska,AK,Kotzebue,-162.5231163941962,66.87656953056413
Alaska,AK,Koyuk,-161.14536364478917,64.94111754855808
Alaska,AK,Koyukuk,-157.69461094121183,64.9008176649136
Alaska,AK,Kupreanof,-132.98892347474342,56.8089267275595
Alaska,AK,Kwethluk,-161.4146937922796,60.79781005307552
Alaska,AK,Kwigillingok,-163.17167568488216,59.8767053177475
Alaska,AK,Lake Louise,-146.56248025466962,62.313103601053804
Alaska,AK,Lake Minchumina,-152.34484473300077,63.79801053501117
Alaska,AK,Lakes,-149.30666283254294,61.605278269705956
Alaska,AK,Larsen Bay,-154.0056133872721,57.5403629659632
Alaska,AK,Lazy Mountain,-148.90199798431897,61.65164978654211
Alaska,AK,Levelock,-156.9009869127393,59.06830885385966
Alaska,AK,Lime Village,-155.31807092563517,61.327042658295134
Alaska,AK,Livengood,-148.41709774454117,65.48169988667446
Alaska,AK,Loring,-131.64051626363027,55.60635378862304
Alaska,AK,Lowell Point,-149.48977621105172,60.0629100228534
Alaska,AK,Lower Kalskag,-160.35563528283524,61.516326240376685
Alaska,AK,Lutak,-135.63138940289923,59.39970872439939
Alaska,AK,Manley Hot Springs,-150.64526497197113,65.01872241965222
Alaska,AK,Manokotak,-158.9298488054333,58.97922489996833
Alaska,AK,Marshall,-162.04875357957727,61.87532368273906
Alaska,AK,McCarthy,-142.8647929741236,61.45394865286716
